Id,Expected
99_2_22,62.6
99_2_23,62.76666666666667
99_2_24,63.866666666666674
99_2_25,63.333333333333336
99_2_26,62.9
99_2_27,61.599999999999994
99_2_28,62.5
99_2_29,61.86666666666667
99_2_30,63.43333333333334
99_2_31,64.26666666666667
99_2_32,63.300000000000004
99_2_33,63.4
99_2_34,63.5
99_2_35,64.53333333333335
99_2_36,63.166666666666664
99_2_37,63.06666666666666
99_2_38,63.46666666666667
99_2_39,61.5
99_2_40,60.93333333333334
99_2_41,60.0
99_2_42,60.26666666666667
99_2_43,59.93333333333334
99_2_44,60.36666666666667
99_2_45,59.53333333333333
99_2_46,59.46666666666667
99_2_47,59.70000000000001
99_2_48,60.36666666666667
99_2_49,61.70000000000001
99_2_50,59.70000000000001
99_2_51,61.699999999999996
99_2_52,62.93333333333334
99_2_53,62.900000000000006
99_2_54,62.9
99_2_55,63.13333333333333
99_2_56,62.56666666666666
99_2_57,62.73333333333333
99_2_58,62.63333333333333
99_2_59,63.833333333333336
99_2_60,64.10000000000001
99_2_61,63.56666666666667
99_2_62,63.06666666666666
99_2_63,62.900000000000006
99_2_64,62.76666666666667
99_2_65,64.2
99_2_66,64.33333333333333
99_2_67,62.86666666666667
99_2_68,63.53333333333333
99_2_69,62.86666666666667
99_2_70,62.46666666666667
99_2_71,63.5
99_2_72,62.800000000000004
99_2_73,63.29999999999999
99_2_74,64.23333333333333
99_2_75,63.13333333333333
99_2_76,63.866666666666674
99_2_77,63.56666666666666
99_2_78,63.96666666666666
99_2_79,64.60000000000001
99_2_80,64.93333333333334
99_2_81,64.3
99_2_82,64.10000000000001
99_2_83,62.86666666666667
99_2_84,65.10000000000001
99_2_85,64.0
99_2_86,64.39999999999999
99_2_87,64.60000000000001
99_2_88,64.89999999999999
99_2_89,65.56666666666666
99_2_90,64.13333333333334
99_2_91,62.0
99_2_92,62.43333333333334
99_2_93,60.76666666666667
99_2_94,61.300000000000004
99_2_95,62.53333333333333
99_2_96,63.1
99_2_97,62.23333333333333
99_2_98,63.199999999999996
99_2_99,63.5
100_0_0,296.0
100_0_1,293.6666666666667
100_0_2,308.0
100_0_3,301.3333333333333
100_0_4,303.3333333333333
100_0_5,299.3333333333333
100_0_6,311.6666666666667
100_0_7,313.3333333333333
100_0_8,302.0
100_0_9,305.6666666666667
100_0_10,292.3333333333333
100_0_11,308.0
100_0_12,306.6666666666667
100_0_13,293.3333333333333
100_0_14,311.0
100_0_15,300.3333333333333
100_0_16,299.0
100_0_17,306.0
100_0_18,290.6666666666667
100_0_19,301.3333333333333
100_0_20,291.3333333333333
100_0_21,302.6666666666667
100_0_22,291.0
100_0_23,291.0
100_0_24,282.6666666666667
100_0_25,285.3333333333333
100_0_26,284.6666666666667
100_0_27,290.0
100_0_28,277.0
100_0_29,288.6666666666667
100_0_30,285.6666666666667
100_0_31,287.6666666666667
100_0_32,281.3333333333333
100_0_33,301.0
100_0_34,297.0
100_0_35,278.0
100_0_36,271.0
100_0_37,261.3333333333333
100_0_38,243.0
100_0_39,238.0
100_0_40,220.66666666666666
100_0_41,232.0
100_0_42,231.66666666666666
100_0_43,220.33333333333334
100_0_44,218.66666666666666
100_0_45,219.0
100_0_46,215.66666666666666
100_0_47,214.33333333333334
100_0_48,216.33333333333334
100_0_49,219.0
100_0_50,203.0
100_0_51,204.33333333333334
100_0_52,211.33333333333334
100_0_53,197.66666666666666
100_0_54,215.33333333333334
100_0_55,212.0
100_0_56,209.66666666666666
100_0_57,203.0
100_0_58,219.0
100_0_59,205.66666666666666
100_0_60,203.33333333333334
100_0_61,191.66666666666666
100_0_62,191.0
100_0_63,196.0
100_0_64,204.0
100_0_65,181.33333333333334
100_0_66,191.0
100_0_67,189.33333333333334
100_0_68,192.0
100_0_69,195.33333333333334
100_0_70,184.33333333333334
100_0_71,193.66666666666666
100_0_72,191.66666666666666
100_0_73,193.0
100_0_74,178.33333333333334
100_0_75,180.66666666666666
100_0_76,169.33333333333334
100_0_77,160.33333333333334
100_0_78,176.66666666666666
100_0_79,171.33333333333334
100_0_80,173.66666666666666
100_0_81,153.33333333333334
100_0_82,158.66666666666666
100_0_83,154.66666666666666
100_0_84,159.66666666666666
100_0_85,160.0
100_0_86,152.0
100_0_87,151.66666666666666
100_0_88,137.33333333333334
100_0_89,140.33333333333334
100_0_90,140.0
100_0_91,145.66666666666666
100_0_92,138.33333333333334
100_0_93,142.0
100_0_94,136.0
100_0_95,133.66666666666666
100_0_96,130.66666666666666
100_0_97,133.66666666666666
100_0_98,123.0
100_0_99,127.66666666666667
100_1_0,0.09770000000000001
100_1_1,0.11570000000000001
100_1_2,0.12456666666666667
100_1_3,0.13066666666666668
100_1_4,0.16263333333333332
100_1_5,0.1515
100_1_6,0.17326666666666668
100_1_7,0.18013333333333334
100_1_8,0.16866666666666666
100_1_9,0.15633333333333332
100_1_10,0.13366666666666668
100_1_11,0.15686666666666665
100_1_12,0.19096666666666665
100_1_13,0.19140000000000001
100_1_14,0.1834
100_1_15,0.1849333333333333
100_1_16,0.1845
100_1_17,0.20286666666666667
100_1_18,0.2021666666666667
100_1_19,0.21186666666666668
100_1_20,0.21336666666666668
100_1_21,0.19510000000000002
100_1_22,0.1874
100_1_23,0.20519999999999997
100_1_24,0.20466666666666666
100_1_25,0.2215666666666667
100_1_26,0.20826666666666668
100_1_27,0.19293333333333332
100_1_28,0.2189
100_1_29,0.20263333333333333
100_1_30,0.19606666666666664
100_1_31,0.19719999999999996
100_1_32,0.19323333333333334
100_1_33,0.18396666666666664
100_1_34,0.17159999999999997
100_1_35,0.14546666666666666
100_1_36,0.12586666666666668
100_1_37,0.10049999999999999
100_1_38,0.08516666666666667
100_1_39,0.07693333333333334
100_1_40,0.06986666666666666
100_1_41,0.07376666666666666
100_1_42,0.07723333333333333
100_1_43,0.06986666666666667
100_1_44,0.07066666666666667
100_1_45,0.07086666666666668
100_1_46,0.06763333333333334
100_1_47,0.06816666666666667
100_1_48,0.06953333333333334
100_1_49,0.07376666666666666
100_1_50,0.06496666666666667
100_1_51,0.0646
100_1_52,0.06916666666666667
100_1_53,0.06686666666666667
100_1_54,0.07266666666666667
100_1_55,0.071
100_1_56,0.07066666666666667
100_1_57,0.07003333333333334
100_1_58,0.06896666666666666
100_1_59,0.0667
100_1_60,0.06936666666666667
100_1_61,0.06623333333333332
100_1_62,0.06546666666666667
100_1_63,0.0662
100_1_64,0.06766666666666667
100_1_65,0.0648
100_1_66,0.0657
100_1_67,0.06530000000000001
100_1_68,0.06673333333333333
100_1_69,0.06663333333333334
100_1_70,0.06366666666666666
100_1_71,0.06309999999999999
100_1_72,0.06696666666666666
100_1_73,0.0655
100_1_74,0.05983333333333333
100_1_75,0.059566666666666664
100_1_76,0.05886666666666666
100_1_77,0.056433333333333335
100_1_78,0.06076666666666667
100_1_79,0.05963333333333334
100_1_80,0.05976666666666666
100_1_81,0.057600000000000005
100_1_82,0.05463333333333333
100_1_83,0.055499999999999994
100_1_84,0.05513333333333333
100_1_85,0.057100000000000005
100_1_86,0.055600000000000004
100_1_87,0.056666666666666664
100_1_88,0.05266666666666667
100_1_89,0.05206666666666667
100_1_90,0.05143333333333333
100_1_91,0.05343333333333333
100_1_92,0.0519
100_1_93,0.05126666666666666
100_1_94,0.04976666666666666
100_1_95,0.04823333333333333
100_1_96,0.049300000000000004
100_1_97,0.050300000000000004
100_1_98,0.04703333333333334
100_1_99,0.048133333333333334
100_2_0,61.166666666666664
100_2_1,57.199999999999996
100_2_2,55.5
100_2_3,53.6
100_2_4,50.46666666666666
100_2_5,49.23333333333333
100_2_6,47.86666666666667
100_2_7,46.9
100_2_8,45.96666666666667
100_2_9,45.96666666666666
100_2_10,48.4
100_2_11,47.1
100_2_12,43.86666666666667
100_2_13,41.4
100_2_14,41.50000000000001
100_2_15,41.03333333333333
100_2_16,40.53333333333334
100_2_17,39.76666666666667
100_2_18,38.800000000000004
100_2_19,38.26666666666667
100_2_20,37.49999999999999
100_2_21,38.36666666666667
100_2_22,38.833333333333336
100_2_23,38.233333333333334
100_2_24,37.699999999999996
100_2_25,36.76666666666667
100_2_26,36.96666666666667
100_2_27,37.800000000000004
100_2_28,36.7
100_2_29,37.46666666666667
100_2_30,37.800000000000004
100_2_31,37.86666666666667
100_2_32,37.93333333333333
100_2_33,39.166666666666664
100_2_34,40.333333333333336
100_2_35,42.36666666666667
100_2_36,47.4
100_2_37,51.666666666666664
100_2_38,55.4
100_2_39,59.36666666666667
100_2_40,62.46666666666667
100_2_41,63.633333333333326
100_2_42,62.53333333333334
100_2_43,63.73333333333333
100_2_44,63.93333333333334
100_2_45,63.93333333333334
100_2_46,65.33333333333333
100_2_47,65.5
100_2_48,65.16666666666667
100_2_49,63.166666666666664
100_2_50,64.56666666666668
100_2_51,65.89999999999999
100_2_52,64.7
100_2_53,63.333333333333336
100_2_54,62.53333333333333
100_2_55,62.13333333333333
100_2_56,61.96666666666666
100_2_57,60.96666666666667
100_2_58,63.46666666666667
100_2_59,64.03333333333335
100_2_60,62.6
100_2_61,61.93333333333334
100_2_62,61.70000000000001
100_2_63,61.96666666666667
100_2_64,63.23333333333333
100_2_65,62.1
100_2_66,62.26666666666667
100_2_67,62.63333333333333
100_2_68,62.36666666666667
100_2_69,62.666666666666664
100_2_70,62.73333333333333
100_2_71,64.63333333333334
100_2_72,63.199999999999996
100_2_73,63.4
100_2_74,64.46666666666667
100_2_75,65.43333333333334
100_2_76,64.8
100_2_77,64.10000000000001
100_2_78,64.0
100_2_79,63.800000000000004
100_2_80,63.76666666666667
100_2_81,61.5
100_2_82,63.70000000000001
100_2_83,63.0
100_2_84,64.13333333333333
100_2_85,63.5
100_2_86,62.73333333333333
100_2_87,61.26666666666667
100_2_88,61.1
100_2_89,61.5
100_2_90,62.53333333333333
100_2_91,62.666666666666664
100_2_92,62.03333333333334
100_2_93,63.26666666666667
100_2_94,63.4
100_2_95,64.26666666666667
100_2_96,63.333333333333336
100_2_97,62.699999999999996
100_2_98,62.4
100_2_99,62.800000000000004
101_0_0,346.0
101_0_1,349.3333333333333
101_0_2,350.0
101_0_3,311.6666666666667
101_0_4,335.0
101_0_5,352.0
101_0_6,332.3333333333333
101_0_7,361.0
101_0_8,338.3333333333333
101_0_9,376.6666666666667
101_0_10,370.6666666666667
101_0_11,355.3333333333333
101_0_12,372.3333333333333
101_0_13,379.6666666666667
101_0_14,385.0
101_0_15,403.3333333333333
101_0_16,389.3333333333333
101_0_17,351.0
101_0_18,370.0
101_0_19,400.0
101_0_20,405.6666666666667
101_0_21,400.6666666666667
101_0_22,383.0
101_0_23,369.0
101_0_24,373.6666666666667
101_0_25,382.0
101_0_26,345.3333333333333
101_0_27,327.0
101_0_28,313.3333333333333
101_0_29,340.6666666666667
101_0_30,331.0
101_0_31,328.0
101_0_32,310.6666666666667
101_0_33,301.0
101_0_34,268.0
101_0_35,266.3333333333333
101_0_36,276.6666666666667
101_0_37,252.0
101_0_38,229.66666666666666
101_0_39,242.33333333333334
101_0_40,227.0
101_0_41,222.0
101_0_42,221.33333333333334
101_0_43,226.0
101_0_44,217.66666666666666
101_0_45,221.66666666666666
101_0_46,213.0
101_0_47,217.0
101_0_48,202.33333333333334
101_0_49,200.0
101_0_50,179.0
101_0_51,182.66666666666666
101_0_52,168.0
101_0_53,186.66666666666666
101_0_54,173.0
101_0_55,184.0
101_0_56,171.0
101_0_57,174.66666666666666
101_0_58,186.0
101_0_59,176.0
101_0_60,188.33333333333334
101_0_61,173.33333333333334
101_0_62,157.66666666666666
101_0_63,161.66666666666666
101_0_64,161.33333333333334
101_0_65,152.66666666666666
101_0_66,179.66666666666666
101_0_67,171.33333333333334
101_0_68,169.0
101_0_69,160.66666666666666
101_0_70,167.33333333333334
101_0_71,164.0
101_0_72,133.66666666666666
101_0_73,139.66666666666666
101_0_74,127.66666666666667
101_0_75,119.33333333333333
101_0_76,132.33333333333334
101_0_77,127.0
101_0_78,127.66666666666667
101_0_79,131.33333333333334
101_0_80,135.66666666666666
101_0_81,126.0
101_0_82,136.66666666666666
101_0_83,119.33333333333333
101_0_84,114.0
101_0_85,111.66666666666667
101_0_86,105.33333333333333
101_0_87,103.0
101_0_88,94.0
101_0_89,104.0
101_0_90,98.66666666666667
101_0_91,109.33333333333333
101_0_92,102.0
101_0_93,97.66666666666667
101_0_94,83.0
101_0_95,94.33333333333333
101_0_96,80.33333333333333
101_0_97,78.33333333333333
101_0_98,79.66666666666667
101_0_99,65.66666666666667
101_1_0,0.08806666666666667
101_1_1,0.0911
101_1_2,0.09046666666666668
101_1_3,0.08020000000000001
101_1_4,0.0873
101_1_5,0.08836666666666666
101_1_6,0.08393333333333335
101_1_7,0.0907
101_1_8,0.08593333333333335
101_1_9,0.09720000000000001
101_1_10,0.09236666666666667
101_1_11,0.09243333333333333
101_1_12,0.09163333333333334
101_1_13,0.0992
101_1_14,0.09716666666666668
101_1_15,0.10393333333333334
101_1_16,0.09849999999999999
101_1_17,0.08926666666666666
101_1_18,0.0941
101_1_19,0.10116666666666667
101_1_20,0.10266666666666667
101_1_21,0.10093333333333333
101_1_22,0.09249999999999999
101_1_23,0.09266666666666667
101_1_24,0.09226666666666666
101_1_25,0.09736666666666667
101_1_26,0.08546666666666668
101_1_27,0.08273333333333334
101_1_28,0.08066666666666666
101_1_29,0.08563333333333334
101_1_30,0.08063333333333333
101_1_31,0.08026666666666667
101_1_32,0.07603333333333333
101_1_33,0.074
101_1_34,0.06356666666666666
101_1_35,0.06496666666666666
101_1_36,0.06756666666666666
101_1_37,0.06203333333333333
101_1_38,0.055799999999999995
101_1_39,0.061633333333333325
101_1_40,0.057533333333333325
101_1_41,0.056566666666666675
101_1_42,0.0577
101_1_43,0.056900000000000006
101_1_44,0.05736666666666667
101_1_45,0.05296666666666666
101_1_46,0.0541
101_1_47,0.055600000000000004
101_1_48,0.05253333333333334
101_1_49,0.04886666666666667
101_1_50,0.04463333333333334
101_1_51,0.044733333333333326
101_1_52,0.04466666666666667
101_1_53,0.048966666666666665
101_1_54,0.04773333333333333
101_1_55,0.048666666666666664
101_1_56,0.04423333333333334
101_1_57,0.0453
101_1_58,0.04943333333333333
101_1_59,0.046966666666666664
101_1_60,0.04816666666666666
101_1_61,0.04696666666666668
101_1_62,0.0403
101_1_63,0.042199999999999994
101_1_64,0.044066666666666664
101_1_65,0.0404
101_1_66,0.04623333333333333
101_1_67,0.0456
101_1_68,0.04326666666666667
101_1_69,0.04573333333333333
101_1_70,0.043533333333333334
101_1_71,0.041833333333333333
101_1_72,0.033999999999999996
101_1_73,0.035866666666666665
101_1_74,0.033466666666666665
101_1_75,0.031966666666666664
101_1_76,0.03996666666666667
101_1_77,0.033333333333333326
101_1_78,0.0343
101_1_79,0.03693333333333334
101_1_80,0.03626666666666667
101_1_81,0.03256666666666667
101_1_82,0.03623333333333333
101_1_83,0.0317
101_1_84,0.02903333333333333
101_1_85,0.0304
101_1_86,0.029233333333333333
101_1_87,0.028800000000000003
101_1_88,0.0242
101_1_89,0.029166666666666664
101_1_90,0.027366666666666668
101_1_91,0.030600000000000002
101_1_92,0.027700000000000002
101_1_93,0.027433333333333334
101_1_94,0.0239
101_1_95,0.026366666666666667
101_1_96,0.023500000000000004
101_1_97,0.021633333333333334
101_1_98,0.0231
101_1_99,0.019100000000000002
101_2_0,64.23333333333333
101_2_1,63.6
101_2_2,63.43333333333334
101_2_3,63.79999999999999
101_2_4,63.6
101_2_5,64.36666666666667
101_2_6,64.63333333333334
101_2_7,65.06666666666666
101_2_8,64.89999999999999
101_2_9,64.1
101_2_10,64.8
101_2_11,64.06666666666666
101_2_12,65.13333333333334
101_2_13,64.33333333333333
101_2_14,64.43333333333332
101_2_15,63.9
101_2_16,64.43333333333334
101_2_17,64.33333333333333
101_2_18,64.26666666666667
101_2_19,64.33333333333333
101_2_20,64.26666666666667
101_2_21,64.46666666666667
101_2_22,65.86666666666667
101_2_23,65.26666666666667
101_2_24,65.73333333333333
101_2_25,64.89999999999999
101_2_26,65.46666666666665
101_2_27,65.16666666666667
101_2_28,64.36666666666666
101_2_29,64.96666666666667
101_2_30,65.96666666666667
101_2_31,66.36666666666667
101_2_32,66.8
101_2_33,66.86666666666666
101_2_34,68.0
101_2_35,67.53333333333333
101_2_36,67.5
101_2_37,67.2
101_2_38,67.46666666666665
101_2_39,66.33333333333333
101_2_40,66.23333333333333
101_2_41,66.2
101_2_42,65.33333333333333
101_2_43,66.2
101_2_44,64.83333333333333
101_2_45,67.26666666666667
101_2_46,67.23333333333333
101_2_47,66.66666666666667
101_2_48,65.8
101_2_49,67.16666666666667
101_2_50,67.16666666666667
101_2_51,67.83333333333333
101_2_52,66.73333333333333
101_2_53,66.13333333333333
101_2_54,64.53333333333333
101_2_55,64.8
101_2_56,65.76666666666667
101_2_57,66.10000000000001
101_2_58,65.46666666666667
101_2_59,65.33333333333333
101_2_60,66.33333333333334
101_2_61,65.23333333333333
101_2_62,65.89999999999999
101_2_63,66.10000000000001
101_2_64,66.2
101_2_65,67.26666666666667
101_2_66,68.13333333333333
101_2_67,67.83333333333333
101_2_68,68.36666666666666
101_2_69,66.03333333333333
101_2_70,67.76666666666667
101_2_71,69.10000000000001
101_2_72,69.7
101_2_73,69.56666666666666
101_2_74,69.06666666666666
101_2_75,68.76666666666667
101_2_76,65.63333333333334
101_2_77,66.60000000000001
101_2_78,66.73333333333333
101_2_79,66.0
101_2_80,66.86666666666666
101_2_81,67.73333333333333
101_2_82,68.06666666666666
101_2_83,68.26666666666667
101_2_84,69.03333333333333
101_2_85,68.23333333333333
101_2_86,67.83333333333333
101_2_87,66.36666666666666
101_2_88,68.5
101_2_89,67.8
101_2_90,67.86666666666666
101_2_91,67.33333333333333
101_2_92,67.33333333333333
101_2_93,66.86666666666667
101_2_94,66.73333333333333
101_2_95,67.19999999999999
101_2_96,66.3
101_2_97,67.56666666666666
101_2_98,67.03333333333333
101_2_99,66.76666666666667
102_0_0,66.33333333333333
102_0_1,68.66666666666667
102_0_2,81.33333333333333
102_0_3,71.33333333333333
102_0_4,70.33333333333333
102_0_5,64.0
102_0_6,79.66666666666667
102_0_7,68.66666666666667
102_0_8,80.0
102_0_9,76.33333333333333
102_0_10,65.66666666666667
102_0_11,82.66666666666667
102_0_12,77.33333333333333
102_0_13,75.33333333333333
102_0_14,74.0
102_0_15,81.66666666666667
102_0_16,79.66666666666667
102_0_17,78.66666666666667
102_0_18,87.66666666666667
102_0_19,77.0
102_0_20,84.0
102_0_21,82.66666666666667
102_0_22,89.33333333333333
102_0_23,87.66666666666667
102_0_24,91.33333333333333
102_0_25,95.0
102_0_26,74.33333333333333
102_0_27,83.66666666666667
102_0_28,73.0
102_0_29,62.666666666666664
102_0_30,62.666666666666664
102_0_31,71.33333333333333
102_0_32,59.666666666666664
102_0_33,48.0
102_0_34,57.666666666666664
102_0_35,60.0
102_0_36,53.0
102_0_37,51.0
102_0_38,53.666666666666664
102_0_39,48.333333333333336
102_0_40,33.666666666666664
102_0_41,47.333333333333336
102_0_42,40.333333333333336
102_0_43,42.0
102_0_44,38.666666666666664
102_0_45,39.333333333333336
102_0_46,39.333333333333336
102_0_47,37.666666666666664
102_0_48,34.0
102_0_49,34.666666666666664
102_0_50,28.333333333333332
102_0_51,31.666666666666668
102_0_52,27.666666666666668
102_0_53,33.666666666666664
102_0_54,36.0
102_0_55,29.666666666666668
102_0_56,27.333333333333332
102_0_57,26.333333333333332
102_0_58,29.333333333333332
102_0_59,28.0
102_0_60,31.333333333333332
102_0_61,26.333333333333332
102_0_62,34.666666666666664
102_0_63,24.0
102_0_64,37.333333333333336
102_0_65,26.333333333333332
102_0_66,29.0
102_0_67,26.0
102_0_68,24.0
102_0_69,23.666666666666668
102_0_70,32.0
102_0_71,29.0
102_0_72,23.333333333333332
102_0_73,24.333333333333332
102_0_74,21.666666666666668
102_0_75,21.333333333333332
102_0_76,23.666666666666668
102_0_77,25.0
102_0_78,18.333333333333332
102_0_79,16.333333333333332
102_0_80,24.0
102_0_81,17.666666666666668
102_0_82,19.0
102_0_83,17.666666666666668
102_0_84,15.666666666666666
102_0_85,17.666666666666668
102_0_86,19.666666666666668
102_0_87,14.0
102_0_88,12.666666666666666
102_0_89,11.666666666666666
102_0_90,17.0
102_0_91,11.666666666666666
102_0_92,14.333333333333334
102_0_93,14.666666666666666
102_0_94,18.0
102_0_95,16.0
102_0_96,13.333333333333334
102_0_97,14.666666666666666
102_0_98,15.0
102_0_99,9.333333333333334
102_1_0,0.0511
102_1_1,0.055566666666666674
102_1_2,0.06436666666666667
102_1_3,0.05783333333333333
102_1_4,0.05456666666666667
102_1_5,0.05353333333333334
102_1_6,0.06433333333333334
102_1_7,0.05553333333333333
102_1_8,0.06343333333333333
102_1_9,0.0608
102_1_10,0.05416666666666667
102_1_11,0.07003333333333334
102_1_12,0.06409999999999999
102_1_13,0.06113333333333334
102_1_14,0.05893333333333334
102_1_15,0.06553333333333333
102_1_16,0.06466666666666666
102_1_17,0.0634
102_1_18,0.07253333333333334
102_1_19,0.061766666666666664
102_1_20,0.06766666666666667
102_1_21,0.06796666666666668
102_1_22,0.07243333333333334
102_1_23,0.06953333333333332
102_1_24,0.07496666666666667
102_1_25,0.07590000000000001
102_1_26,0.058666666666666666
102_1_27,0.0651
102_1_28,0.057066666666666675
102_1_29,0.0481
102_1_30,0.0484
102_1_31,0.054799999999999995
102_1_32,0.04546666666666666
102_1_33,0.037566666666666665
102_1_34,0.043333333333333335
102_1_35,0.046000000000000006
102_1_36,0.0419
102_1_37,0.0399
102_1_38,0.04186666666666666
102_1_39,0.03590000000000001
102_1_40,0.02576666666666667
102_1_41,0.0356
102_1_42,0.02996666666666667
102_1_43,0.032400000000000005
102_1_44,0.030866666666666667
102_1_45,0.029766666666666663
102_1_46,0.029266666666666663
102_1_47,0.0282
102_1_48,0.024999999999999998
102_1_49,0.0265
102_1_50,0.021
102_1_51,0.024566666666666667
102_1_52,0.021066666666666668
102_1_53,0.025466666666666665
102_1_54,0.028433333333333335
102_1_55,0.022933333333333333
102_1_56,0.021066666666666668
102_1_57,0.019866666666666668
102_1_58,0.022333333333333334
102_1_59,0.021566666666666668
102_1_60,0.0238
102_1_61,0.020566666666666667
102_1_62,0.02676666666666667
102_1_63,0.017433333333333332
102_1_64,0.028333333333333332
102_1_65,0.019399999999999997
102_1_66,0.022833333333333334
102_1_67,0.0192
102_1_68,0.0184
102_1_69,0.017833333333333336
102_1_70,0.023799999999999998
102_1_71,0.0223
102_1_72,0.0173
102_1_73,0.018233333333333334
102_1_74,0.015933333333333334
102_1_75,0.0161
102_1_76,0.0178
102_1_77,0.019
102_1_78,0.013333333333333334
102_1_79,0.0122
102_1_80,0.01796666666666667
102_1_81,0.013166666666666667
102_1_82,0.014433333333333333
102_1_83,0.013166666666666669
102_1_84,0.012033333333333333
102_1_85,0.013033333333333334
102_1_86,0.015033333333333334
102_1_87,0.010333333333333333
102_1_88,0.009566666666666666
102_1_89,0.008566666666666667
102_1_90,0.0122
102_1_91,0.008866666666666667
102_1_92,0.013166666666666667
102_1_93,0.0135
102_1_94,0.015333333333333332
102_1_95,0.0114
102_1_96,0.012033333333333333
102_1_97,0.011999999999999999
102_1_98,0.012766666666666667
102_1_99,0.007666666666666666
102_2_0,64.10000000000001
102_2_1,62.699999999999996
102_2_2,62.800000000000004
102_2_3,62.03333333333333
102_2_4,63.06666666666666
102_2_5,61.26666666666667
102_2_6,61.76666666666666
102_2_7,61.666666666666664
102_2_8,62.166666666666664
102_2_9,62.333333333333336
102_2_10,61.6
102_2_11,60.199999999999996
102_2_12,60.333333333333336
102_2_13,60.866666666666674
102_2_14,61.6
102_2_15,61.73333333333333
102_2_16,61.79999999999999
102_2_17,62.333333333333336
102_2_18,61.73333333333333
102_2_19,62.29999999999999
102_2_20,62.53333333333334
102_2_21,62.06666666666666
102_2_22,62.23333333333333
102_2_23,62.93333333333334
102_2_24,62.43333333333334
102_2_25,62.73333333333333
102_2_26,63.23333333333333
102_2_27,63.93333333333334
102_2_28,63.9
102_2_29,64.39999999999999
102_2_30,64.43333333333334
102_2_31,64.73333333333333
102_2_32,65.03333333333333
102_2_33,64.53333333333333
102_2_34,65.36666666666666
102_2_35,65.16666666666667
102_2_36,64.16666666666667
102_2_37,63.96666666666667
102_2_38,64.03333333333333
102_2_39,65.36666666666666
102_2_40,65.06666666666666
102_2_41,65.3
102_2_42,65.63333333333334
102_2_43,64.9
102_2_44,63.866666666666674
102_2_45,64.53333333333333
102_2_46,65.16666666666667
102_2_47,65.36666666666666
102_2_48,65.7
102_2_49,65.26666666666667
102_2_50,65.43333333333334
102_2_51,64.89999999999999
102_2_52,64.8
102_2_53,64.93333333333334
102_2_54,64.1
102_2_55,64.26666666666667
102_2_56,64.39999999999999
102_2_57,64.76666666666667
102_2_58,64.76666666666667
102_2_59,64.66666666666667
102_2_60,64.8
102_2_61,64.53333333333333
102_2_62,64.33333333333333
102_2_63,65.10000000000001
102_2_64,64.93333333333334
102_2_65,65.26666666666667
102_2_66,64.53333333333332
102_2_67,65.0
102_2_68,64.86666666666667
102_2_69,65.0
102_2_70,65.2
102_2_71,64.86666666666666
102_2_72,65.10000000000001
102_2_73,65.13333333333334
102_2_74,65.23333333333333
102_2_75,65.06666666666668
102_2_76,65.06666666666666
102_2_77,64.93333333333332
102_2_78,65.13333333333334
102_2_79,65.1
102_2_80,65.1
102_2_81,65.06666666666668
102_2_82,65.00000000000001
102_2_83,65.03333333333333
102_2_84,64.96666666666665
102_2_85,65.06666666666666
102_2_86,64.93333333333334
102_2_87,65.06666666666668
102_2_88,65.0
102_2_89,65.06666666666666
102_2_90,65.23333333333333
102_2_91,65.06666666666666
102_2_92,64.33333333333333
102_2_93,63.86666666666667
102_2_94,63.699999999999996
102_2_95,64.56666666666666
102_2_96,64.2
102_2_97,64.3
102_2_98,63.96666666666666
102_2_99,64.33333333333334
103_0_0,71.33333333333333
103_0_1,68.66666666666667
103_0_2,74.0
103_0_3,79.33333333333333
103_0_4,73.33333333333333
103_0_5,68.66666666666667
103_0_6,79.66666666666667
103_0_7,75.33333333333333
103_0_8,70.66666666666667
103_0_9,76.0
103_0_10,69.66666666666667
103_0_11,72.0
103_0_12,76.0
103_0_13,83.66666666666667
103_0_14,68.33333333333333
103_0_15,73.66666666666667
103_0_16,74.66666666666667
103_0_17,81.0
103_0_18,81.0
103_0_19,80.0
103_0_20,81.33333333333333
103_0_21,79.66666666666667
103_0_22,86.66666666666667
103_0_23,81.33333333333333
103_0_24,84.0
103_0_25,80.66666666666667
103_0_26,81.66666666666667
103_0_27,73.66666666666667
103_0_28,77.0
103_0_29,62.333333333333336
103_0_30,69.0
103_0_31,66.66666666666667
103_0_32,64.0
103_0_33,55.333333333333336
103_0_34,45.666666666666664
103_0_35,57.0
103_0_36,42.0
103_0_37,51.666666666666664
103_0_38,46.333333333333336
103_0_39,52.0
103_0_40,43.0
103_0_41,41.666666666666664
103_0_42,40.666666666666664
103_0_43,43.0
103_0_44,39.666666666666664
103_0_45,36.333333333333336
103_0_46,43.333333333333336
103_0_47,37.333333333333336
103_0_48,33.666666666666664
103_0_49,35.0
103_0_50,29.0
103_0_51,31.666666666666668
103_0_52,31.666666666666668
103_0_53,27.666666666666668
103_0_54,34.333333333333336
103_0_55,30.0
103_0_56,36.333333333333336
103_0_57,24.666666666666668
103_0_58,31.0
103_0_59,30.0
103_0_60,32.666666666666664
103_0_61,28.0
103_0_62,27.0
103_0_63,33.333333333333336
103_0_64,32.0
103_0_65,29.0
103_0_66,37.0
103_0_67,30.666666666666668
103_0_68,33.666666666666664
103_0_69,23.666666666666668
103_0_70,32.666666666666664
103_0_71,35.0
103_0_72,27.666666666666668
103_0_73,27.666666666666668
103_0_74,21.333333333333332
